Returns,Price
122911.7209,851.2347303
117103.6528,808.7783613
116141.0155,799.905103
116556.6574,800.5442802
117492.9547,804.7611217
118032.3655,806.2513452
111503.9577,759.4622678
110554.2564,750.8022194
106457.9138,720.8005847
108031.8781,729.2843305
104245.1485,701.5629682
92331.23188,619.2279085
91607.72557,612.229321
91614.52363,610.1371985
94597.6288,627.8643754
100064.6124,662.0187911
102033.4638,672.9353341
101726.3726,668.8224561
108458.8518,711.0205459
112916.2437,738.1822413
117307.724,764.8434711
120327.1129,782.493705
124436.3391,807.1873691
122446.6975,792.2644467
119601.9536,771.8585897
118755.407,764.4028378
116666.7661,748.973225
119567.2382,765.6102279
117051.3259,747.5261688
111933.7312,712.8736555
119367.8409,758.2632303
124646.9319,789.8416022
126632.0536,800.4739322
129635.4366,817.5171413
130951.1077,823.8768578
129622.7292,813.5867704
129979.2543,813.8965468
128707.3758,804.0115131
133259.5504,830.52975
131334.1294,816.6138314
131261.1211,814.2386099
137834.332,853.0823809
140690.9057,868.8212647
141749.9838,873.4209577
136078.986,836.5469441
133008.7356,815.7553303
129937.6818,795.0062236
125735.0824,767.382287
122398.411,745.1102172
123601.7082,750.5220339
119425.2556,723.2731064
121540.2433,734.1875044
125580.0531,756.6917566
116213.1573,698.3433333
107604.7054,644.6978682
108496.9715,648.1330471
104470.7567,622.1839624
107880.4185,640.6058259
102258.1946,605.3327306
98264.95203,579.8189509
97910.23179,575.8553379
86100.37413,504.5247853
81867.274,477.8553927
72798.52951,423.063568
73799.94972,427.0417315
75968.23845,437.7595695
70790.84597,406.10885
76608.89282,437.6642326
84243.69127,479.46258
88100.09822,499.5871349
89073.30171,503.2824431
94517.61917,532.2242566
96528.9323,541.7372351
95872.73365,536.2619687
89001.02721,496.0359704
87757.28502,487.3246981
91615.6821,506.9858117
92809.13215,511.8427272
91382.96267,502.2409757
99925.96484,547.4584689
103728.1735,566.5591882
104373.7331,568.3565286
105142.9202,570.8116497
104000.4061,562.8770867
104384.7578,563.2237342
106606.4852,573.4731856
105457.3186,565.5486037
107655.6901,575.5876693
103774.6961,553.0662098
103221.5934,548.3199207
106767.588,565.3341263
105653.341,557.6002923
102107.5329,537.0508376
101370.0504,531.3277765
99330.07733,518.7818038
98904.36037,514.6894597
99141.34548,514.0416689
99922.80335,516.2016541
97529.89514,501.9342708
96073.50764,492.5197156
93661.57538,478.2178057
94126.83622,478.6415874
93753.19971,474.7722575
89998.53867,453.783498
88560.57429,444.5527092
88099.13193,440.2537017
91634.67415,455.9395101
95782.19682,474.5973774
95395.0531,470.7069704
94613.05535,464.876634
101087.8214,494.7127659
100731.713,490.9931211
97063.50466,471.1475812
91378.32209,441.5881854
92723.9927,446.1299852
95759.57982,458.7747613
93653.94187,446.7325548
94888.72794,450.6715681
96097.66117,454.4672018
93095.40056,438.3300879
94294.69566,442.0426369
94592.19308,441.5039282
98397.46526,457.3297195
98846.05451,457.4804115
94773.51027,436.6967453
93600.17586,429.3569387
96706.52987,441.6771199
98500.97354,447.9540366
101400.9421,459.2337624
91117.9834,410.767118
89061.83646,399.6075741
92635.55684,413.7556192
97918.84103,435.4723785
102787.9629,455.2320326
105627.1151,465.9115336
107720.372,473.2523125
110253.9176,482.4992441
114399.5808,498.7641596
111930.3635,486.1294988
111043.6357,480.4120517
106535.0971,459.047529
110199.7173,472.9796542
110876.2989,474.0269899
108235.3165,460.88327
108202.1031,458.8948162
104865.9692,442.9067243
104908.8151,441.2500888
95272.50704,398.8874179
96713.021,403.0801831
99340.09148,412.186532
100193.3577,413.8798628
95078.53015,390.901939
92965.09913,380.3608906
90511.34118,368.4592444
95061.35681,385.1190553
94706.74761,381.8290585
88607.24739,355.3991613
88368.70185,352.6096646
88888.89078,352.8528009
99438.56475,392.8983739
107939.7873,424.6595942
113027.6379,442.8423107
115029.6903,448.8430051
119301.9176,463.6699831
121719.5272,471.2212523
126425.6562,487.5920179
130797.7023,502.6159701
135758.781,519.850438
137723.5035,525.5472241
138144.7926,525.3303453
134417.1147,509.3306467
138183.3169,521.7810566
138667.5985,521.7869272
136815.9589,512.9925237
136507.8413,510.0043416
137844.7344,513.1692718
130161.2636,482.7366489
130484.2624,482.1019327
130513.0439,480.3735131
129808.6767,475.9405677
127043.8116,463.9572223
125407.5662,456.1369352
136430.673,494.3869837
137693.0044,497.12069
136737.9298,491.8247066
138499.7029,496.3012664
137523.2092,490.9293946
143713.5145,511.1476038
151316.6182,536.3079156
150029.7139,529.8614408
150860.0164,530.910783
154411.0731,541.5252288
157848.8105,551.6977235
161098.9023,561.16875
157835.6222,547.9085403
154433.7752,534.203633
156168.0313,538.3089963
165738.8012,569.4060894
174036.2662,596.0197425
174867.3797,596.9688586
185340.1224,630.8091244
197706.5154,670.9680179
203502.4707,688.6977072
203941.8816,688.2433264
209181.2569,703.9874781
205410.887,689.3509671
209716.0546,701.8445989
203639.8577,679.5539687
203273.5694,676.3736927
210265.6803,697.6791481
213666.6468,707.0015267
226492.0557,747.4848494
240264.8606,790.986461
249662.699,819.9771744
246211.0188,806.6887919
245768.5102,803.2800703
255923.3956,834.5049013
263221.1357,856.3297052
278743.1108,904.8551774
268889.0416,870.8948622
236402.0567,763.6956713
207140.3944,667.1780979
204379.227,656.2853943
212509.1252,680.3867956
219018.034,699.2162625
225129.7394,716.7160571
221998.2863,704.7244381
216407.7231,684.9410847
228422.8502,720.9211284
226766.2912,713.6361684
221938.2806,696.3774088
224710.1269,703.0067279
232482.7973,725.2429143
227603.0013,707.9216085
232518.0757,721.0902012
239497.5601,740.613
246389.1568,759.7929523
244590.7553,752.1037788
251669.0246,771.7232766
260551.7506,796.8052306
268752.2525,819.6952591
275615.2001,838.4330269
288089.0015,874.1621966
288487.9253,873.1247028
287936.2619,869.2039275
282049.4511,849.1610874
289318.1609,868.7479675
280039.2137,838.5957799
271688.7472,811.2921838
277532.2272,826.438058
277652.6525,824.4731327
287683.2758,851.9167076
295210.5776,871.8566532
294582.2915,867.6460708
268953.3378,789.8151662
255148.3755,746.9405565
247752.637,722.9501276
254578.851,740.517947
266260.5393,772.131292
262865.6333,759.9308856
292941.0235,844.5239998
301412.5435,866.5975204
307766.3351,882.5158917
306310.2389,875.9960063
306469.8035,874.1127559
308411.1345,877.305349
315748.8873,895.8323741
313418.1219,886.8756735
313528.5936,884.8528454
312666.0835,880.0950409
315359.293,885.3590703
338075.897,946.8139925
334834.9982,935.4172909
329782.3403,918.9857367
330179.9106,917.7808304
336526.7128,933.113165
330869.6454,915.1261392
336477.8922,928.3368699
338683.9275,932.1247919
339004.6382,930.7092934
333815.2878,914.174762
342534.8984,935.7702308
353989.6404,964.7768173
352756.8775,959.1373495
357587.7206,969.9944979
364006.788,985.1309591
358126.0751,966.9436379
360222.0958,970.3315959
362836.3305,975.1029866
363057.6742,973.4272528
368435.8437,985.5828459
372655.9682,994.6122438
375731.6806,1000.567348
375503.6545,997.704153
378836.3992,1004.299618
384360.9903,1016.68424
382763.9219,1010.198617
376035.341,990.1792095
362961.5503,953.4873815
366556.8148,960.6600275
369369.4391,965.7592854
366464.4585,955.8927311
376240.0224,979.124222
378301.4297,982.2241052
376376.12,974.9456832
374488.6172,967.7653109
370652.426,955.5478013
378222.5194,972.7671732
391105.8908,1003.615167
399785.6975,1023.610348
411287.689,1050.776847
424223.0589,1081.535149
436849.1853,1111.430587
452351.7224,1148.564136
453488.1055,1149.135602
469430.9478,1187.213296
472178.5006,1191.83626
483633.6753,1218.411344
500355.1771,1258.184939
498254.3014,1250.54566
525976.8908,1317.758992
522231.1144,1306.00295
521255.252,1301.190562
532511.608,1326.912535
538979.8941,1340.645394
519256.5356,1289.18405
534215.5222,1323.904463
543308.3372,1344.005557
563908.4968,1392.526605
591282.4145,1457.677226
598372.681,1472.696451
615926.7253,1513.438611
640778.1161,1572.040415
635193.2784,1555.87403
612799.6077,1498.554558
669706.7157,1635.242232
704569.862,1717.891926
744058.9238,1811.691877
745257.4683,1812.122777
752273.4676,1826.692007
762762.276,1849.667761
754445.5666,1826.995883
775286.2178,1874.947943
775684.9998,1873.39242
823819.5693,1987.121074
865986.0658,2086.305014
893832.9061,2150.854492
890213.0969,2139.594428
890162.9394,2136.911321
928797.2846,2227.086211
862997.6209,2066.732991
819724.5723,1960.517805
828282.688,1978.404534
919182.7225,2192.940716
957491.9005,2281.74843
1003379.921,2388.506342
1001497.038,2381.418691
1027657.901,2441.014682
1063598.329,2523.792638
1062547.156,2518.706329
1056046.841,2500.70571
1100498.817,2603.373257
1056431.026,2496.527266
1045114.054,2467.187935
1029976.042,2428.858457
1102511.245,2597.314376
1133478.918,2667.671533
1128778.911,2654.017018
1094325.466,2570.427841
1128152.248,2647.318823
1143555.375,2680.904589
1109795.156,2599.205383
1138925.135,2664.892743
1145943.524,2678.80138
1156704.518,2701.461166
1138280.039,2655.966141
1077065.562,2510.676728
1068128.952,2487.393861
1033258.046,2403.739895
1031432.429,2397.074459
1005372.744,2334.117255
912004.3627,2114.975589
912465.4817,2113.694597
970840.5953,2246.592511
946047.4913,2186.911189
923475.5721,2132.415958
904583.8111,2086.472835
799241.1844,1841.182394
827473.8201,1903.90125
870757.3281,2001.166987
887023.1519,2036.216212
882384.8886,2023.241804
849442.8621,1945.390892
886464.159,2027.87304
850559.5492,1943.431625
826577.198,1886.31351
777210.2366,1771.319333
692818.7434,1576.664207
698376.7582,1587.011311
664042.3245,1506.702749
653886.5315,1481.364166
697216.0239,1577.217855
691530.8735,1562.030742
686957.3464,1549.376727
637977.7308,1436.594452
642465.3015,1444.393525
677896.1436,1521.740656
715073.5134,1602.886331
755038.6371,1690.165738
758720.7909,1696.085707
754595.4689,1684.530094
775936.4898,1729.825094
792543.9482,1764.462577
804329.1941,1788.269916
829888.9479,1842.62606
866625.0594,1921.703598
871350.8196,1929.677901
852233.4274,1884.822694
857750.1655,1894.486596
830905.7882,1832.647158
851959.3273,1876.515168
834216.8025,1834.838114
822219.076,1805.827415
843329.9748,1849.550734
839778.8443,1839.121372
879414.1926,1923.270446
906728.6918,1980.331786
892635.2355,1946.845353
902453.3083,1965.53246
893178.0241,1942.590285
865853.506,1880.407849
878337.3573,1904.731442
897044.2901,1942.480579
909065.694,1965.682805
907252.0693,1958.922387
898817.1735,1937.881673
873487.9902,1880.415632
915459.9457,1967.859771
938905.2551,2015.300695
945481.9924,2026.458178
943433.1259,2019.089116
952194.0066,2034.852937
951711.5186,2030.832666
939575.5101,2001.933074
912363.695,1940.928101
916237.0076,1946.123298
935409.6398,1983.779694
963826.7624,2040.935066
1004137.569,2123.133301
1025777.718,2165.689176
1046272.421,2205.730222
1050327.636,2211.034151
1061424.854,2231.140701
1025837.84,2153.085282
1061836.438,2225.382737
1091197.014,2283.649092
1092856.28,2283.832271
1099431.957,2294.249904
1055195.026,2198.573858
1084666.647,2256.591189
1114746.329,2315.757378
1054917.441,2188.045756
1068711.626,2213.199363
992876.77,2052.688717
974529.7761,2011.28046
940788.8589,1938.173547
974810.2086,2004.796342
991449.9501,2035.563534
939884.0524,1926.256647
878145.0432,1796.301261
900274.8202,1838.126188
857822.7892,1747.996937
691574.4315,1405.760458
644394.9529,1306.34009
648832.9398,1311.800422
638920.551,1288.285238
593124.1237,1192.532982
558010.5042,1118.577538
625172.3149,1249.929442
664852.8801,1326.062413
678067.8782,1349.31304
687787.3354,1365.610776
741942.2235,1470.167797
768510.4786,1519.915071
786190.9843,1552.04744
802058.2472,1580.598594
821326.9319,1615.853334
829626.3696,1629.49356
805368.7063,1579.181748
849732.338,1663.535511
882938.1095,1725.906719
830359.3634,1620.489544
801720.6108,1561.951484
800282.7681,1556.490311
806087.5485,1565.11155
832783.9289,1614.266177
869828.809,1683.382578
891128.4874,1721.898591
922644.9831,1780.081072
950077.7459,1830.277068
975218.647,1875.96485
955071.1064,1834.462595
970054.9787,1860.479531
971896.3522,1861.225416
937321.8725,1792.189841
965556.5821,1843.321681
862770.2862,1644.216387
854680.0995,1625.892275
882327.3298,1675.526199
898702.6225,1703.611386
914957.4123,1731.357479
954534.4531,1803.159366
989928.1154,1866.908846
1010818.02,1903.182855
1007407.979,1893.612649
977436.0587,1834.084517
967610.5135,1812.415768
997526.8038,1865.165968
1025638.069,1914.412677
1051956.028,1960.188025
1050113.887,1953.342838
1025208.172,1903.523322
1050374.562,1946.685915
1092000.81,2020.24649
1108417.08,2047.027656
1135641.59,2093.693453
1153374.138,2122.725758
1204012.611,2212.226488
1187727.916,2178.574059
1225922.271,2244.859497
1227564.455,2244.05691
1240782.796,2264.373389
1270340.531,2314.435561
1322087.968,2404.80489
1342333.01,2437.697652
1350326.24,2448.24993
1343627.243,2432.109058
1371398.001,2478.361804
1369672.474,2471.19902
1385839.605,2496.295614
1427500.682,2567.232075
1449441.72,2602.541675
1445691.014,2591.610032
1470312.103,2631.51227
1435023.707,2564.07414
1525155.669,2720.781716
1543595.47,2749.278537
1533706.912,2727.195556
1570279.893,2787.726416
1561882.066,2768.291486
1572424.648,2782.425885
1579784.04,2790.886015
1567432.889,2764.485662
1566095.709,2757.518913
1530310.662,2689.866928
1463632.665,2567.986687
1527524.737,2675.374222
1575663.103,2754.930553
1563645.654,2729.114822
1460860.926,2544.904876
1451643.069,2524.018518
1537397.504,2668.296937
1573477.515,2726.093199
1562379.549,2702.040064
1573885.145,2717.107477
1628430.027,2806.412783
1646458.929,2832.608011
1635317.099,2808.554899
1625030.807,2785.986285
1647126.19,2818.932642
1711575.117,2924.275106
1726136.254,2944.20047
1765070.422,3005.647312
1794501.781,3050.782547
1786458.064,3032.110486
1815157.817,3075.799
1845746.173,3122.582966
1865286.921,3150.555867
1864346.56,3143.863359
1885207.149,3173.929834
1938004.643,3257.678519
1968778.674,3304.240151
2026755.554,3396.346135
2113801.504,3537.006556
2043538.391,3414.214583
2040267.223,3403.502388
1998394.707,3328.391468
2029177.17,3374.387448
2068776.354,3434.939152
2101364.771,3483.702536
2151697.971,3561.757058
2185329.895,3611.999064
2097540.491,3461.428474
2060925.53,3395.469263
1952552.317,3211.316668
1982686.483,3255.24425
2089448.273,3424.878754
2118226.58,3466.390244
2185544.212,3570.883815
2147518.525,3503.059306
2177275.94,3545.866677
2256860.606,3669.714008
2186255.935,3549.10719
2251966.554,3649.943888
2247071.471,3636.152649
2347980.174,3793.545345
2408171.622,3884.859298
2479168.244,3993.43337
2475438.664,3981.439236
2011548.547,3229.283986
2112548.152,3385.33692
2236880.069,3578.485269
2369498.414,3784.58113
2439515.225,3890.408503
2575150.647,4100.755354
2555427.815,4063.426915
2598444.295,4125.928567
2702828.173,4285.790068
2815308.193,4458.286802
2881732.57,4557.662657
2937437.484,4640.004009
2940720.861,4639.492362
3092384.769,4873.109008
3091117.047,4865.489555
3118114.754,4902.407149
3198427.082,5023.081805
3261607.986,5116.678524
3250053.178,5092.894891
3237871.723,5068.159951
3374940.96,5277.056368
3373555.819,5269.217459
3276790.774,5112.403798
3152912.298,4913.458678
3083630.255,4799.84576
3070178.866,4773.232687
2797671.578,4343.888769
2666815.111,4135.05248
2679548.583,4149.099482
2853345.561,4412.475056
2640042.655,4076.855701
2548128.349,3929.131307
2685542.228,4135.17946
2694135.013,4142.505888
2709579.208,4160.357416
2779358.725,4261.598481
2698590.54,4131.838367
2792315.203,4269.438485
2805857.021,4284.241715
2935060.055,4475.623382
3043030.904,4634.362844
2999584.17,4562.301005
2963627.092,4501.713657
2874733.082,4360.756938
3013110.722,4564.697633
3172216.259,4799.731754
3246908.276,4906.760465
3362452.056,5075.409264
3450516.754,5202.398972
3402471.136,5124.012418
3482336.5,5238.31756
3604784.419,5416.510793
3685951.499,5538.471586
3624862.563,5446.68
